sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,anchor_iso_week,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,daily_atr_at_anchor,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes,automatic_outcome_label,direction_guess,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_level_is_heuristic,max_favorable_pips,max_adverse_pips,time_to_100_pips_minutes,fast_reaction_100pips_15m,sl_20_hit,sl_40_hit,limitations
sample_259,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-23T07:15:00+00:00,2026-03-23T11:45:00+00:00,2026-03-23T08:45:00+00:00,M15,2026-03-23,2026-W13,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4220.0,True,MID,166.9857,charts/sample_259.svg,examples/sample_259.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-23T07:15:00+00:00,2026-03-23T11:45:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4220.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,882.8,1214.7,7.0,True,True,True,
sample_260,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-23T13:00:00+00:00,2026-03-23T17:30:00+00:00,2026-03-23T14:30:00+00:00,M15,2026-03-23,2026-W13,2026-03,NEW_YORK_OPEN,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4336.87,True,MID,166.9857,charts/sample_260.svg,examples/sample_260.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-23T13:00:00+00:00,2026-03-23T17:30:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_261,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-21T17:30:00+00:00,2026-04-21T22:00:00+00:00,2026-04-21T19:00:00+00:00,M15,2026-04-21,2026-W17,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4730.0,True,MID,128.1064,charts/sample_261.svg,examples/sample_261.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-21T17:30:00+00:00,2026-04-21T22:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4730.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,617.1,169.6,28.0,False,True,True,
sample_262,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-22T03:45:00+00:00,2026-04-22T08:15:00+00:00,2026-04-22T05:15:00+00:00,M15,2026-04-22,2026-W17,2026-04,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4755.22,True,MID,125.3829,charts/sample_262.svg,examples/sample_262.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-22T03:45:00+00:00,2026-04-22T08:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4755.22,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,42.7,168.5,,False,True,True,
sample_263,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-24T19:15:00+00:00,2026-02-24T23:45:00+00:00,2026-02-24T20:45:00+00:00,M15,2026-02-24,2026-W09,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5160.0,True,MID,159.5764,charts/sample_263.svg,examples/sample_263.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-24T19:15:00+00:00,2026-02-24T23:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5160.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,133.0,195.1,102.0,False,True,True,
sample_264,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-25T03:45:00+00:00,2026-02-25T08:15:00+00:00,2026-02-25T05:15:00+00:00,M15,2026-02-25,2026-W09,2026-02,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,5166.64,True,MID,153.735,charts/sample_264.svg,examples/sample_264.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-25T03:45:00+00:00,2026-02-25T08:15:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_265,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-03-23T18:00:00+00:00,2026-03-23T22:30:00+00:00,2026-03-23T19:30:00+00:00,M15,2026-03-23,2026-W13,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4420.0,True,MID,166.9857,charts/sample_265.svg,examples/sample_265.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-23T18:00:00+00:00,2026-03-23T22:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,4420.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,369.6,469.5,0.0,True,True,True,
sample_266,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-03-24T02:30:00+00:00,2026-03-24T07:00:00+00:00,2026-03-24T04:00:00+00:00,M15,2026-03-24,2026-W13,2026-03,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4308.03,True,MID,170.8321,charts/sample_266.svg,examples/sample_266.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-24T02:30:00+00:00,2026-03-24T07:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_267,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-04-22T13:15:00+00:00,2026-04-22T17:45:00+00:00,2026-04-22T14:45:00+00:00,M15,2026-04-22,2026-W17,2026-04,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4750.0,True,MID,125.3829,charts/sample_267.svg,examples/sample_267.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-22T13:15:00+00:00,2026-04-22T17:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4750.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,109.8,240.9,44.0,False,True,True,
sample_268,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-22T08:30:00+00:00,2026-04-22T13:00:00+00:00,2026-04-22T10:00:00+00:00,M15,2026-04-22,2026-W17,2026-04,LONDON,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4758.91,True,MID,125.3829,charts/sample_268.svg,examples/sample_268.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-22T08:30:00+00:00,2026-04-22T13:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_269,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-25T07:45:00+00:00,2026-02-25T12:15:00+00:00,2026-02-25T09:15:00+00:00,M15,2026-02-25,2026-W09,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5190.0,True,MID,153.735,charts/sample_269.svg,examples/sample_269.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-25T07:45:00+00:00,2026-02-25T12:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5190.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,74.1,273.7,,False,True,True,
sample_270,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-25T11:45:00+00:00,2026-02-25T16:15:00+00:00,2026-02-25T13:15:00+00:00,M15,2026-02-25,2026-W09,2026-02,NEW_YORK,SWEEP_EXTREME,UNKNOWN,UNKNOWN,5165.04,True,MID,153.735,charts/sample_270.svg,examples/sample_270.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-25T11:45:00+00:00,2026-02-25T16:15:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_271,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-24T09:00:00+00:00,2026-03-24T13:30:00+00:00,2026-03-24T10:30:00+00:00,M15,2026-03-24,2026-W13,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4400.0,True,MID,170.8321,charts/sample_271.svg,examples/sample_271.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-24T09:00:00+00:00,2026-03-24T13:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4400.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,420.8,253.6,19.0,False,True,True,
sample_272,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-24T13:15:00+00:00,2026-03-24T17:45:00+00:00,2026-03-24T14:45:00+00:00,M15,2026-03-24,2026-W13,2026-03,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4362.38,True,MID,170.8321,charts/sample_272.svg,examples/sample_272.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-24T13:15:00+00:00,2026-03-24T17:45:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,4362.38,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,715.1,108.6,0.0,True,True,True,
sample_273,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-04-22T17:30:00+00:00,2026-04-22T22:00:00+00:00,2026-04-22T19:00:00+00:00,M15,2026-04-22,2026-W17,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4730.0,True,MID,125.3829,charts/sample_273.svg,examples/sample_273.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-22T17:30:00+00:00,2026-04-22T22:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4730.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,193.6,62.7,165.0,False,True,True,
sample_274,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-04-23T04:15:00+00:00,2026-04-23T08:45:00+00:00,2026-04-23T05:45:00+00:00,M15,2026-04-23,2026-W17,2026-04,LONDON,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4704.88,True,LOW,122.6307,charts/sample_274.svg,examples/sample_274.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-23T04:15:00+00:00,2026-04-23T08:45:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_275,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-02-25T15:45:00+00:00,2026-02-25T20:15:00+00:00,2026-02-25T17:15:00+00:00,M15,2026-02-25,2026-W09,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5180.0,True,MID,153.735,charts/sample_275.svg,examples/sample_275.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-25T15:45:00+00:00,2026-02-25T20:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,5180.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,74.6,378.0,,False,True,True,
sample_276,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-26T03:45:00+00:00,2026-02-26T08:15:00+00:00,2026-02-26T05:15:00+00:00,M15,2026-02-26,2026-W09,2026-02,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,5174.25,True,MID,141.8543,charts/sample_276.svg,examples/sample_276.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-26T03:45:00+00:00,2026-02-26T08:15:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_277,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-24T17:45:00+00:00,2026-03-24T22:15:00+00:00,2026-03-24T19:15:00+00:00,M15,2026-03-24,2026-W13,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4400.0,True,MID,170.8321,charts/sample_277.svg,examples/sample_277.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-24T17:45:00+00:00,2026-03-24T22:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4400.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,840.4,278.5,75.0,False,True,True,
sample_278,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-25T02:45:00+00:00,2026-03-25T07:15:00+00:00,2026-03-25T04:15:00+00:00,M15,2026-03-25,2026-W13,2026-03,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4601.04,True,MID,174.8607,charts/sample_278.svg,examples/sample_278.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-25T02:45:00+00:00,2026-03-25T07:15:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_279,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-23T14:15:00+00:00,2026-04-23T18:45:00+00:00,2026-04-23T15:45:00+00:00,M15,2026-04-23,2026-W17,2026-04,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4740.0,True,LOW,122.6307,charts/sample_279.svg,examples/sample_279.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-23T14:15:00+00:00,2026-04-23T18:45:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4740.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,244.4,31.3,17.0,False,True,False,
sample_280,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-23T08:15:00+00:00,2026-04-23T12:45:00+00:00,2026-04-23T09:45:00+00:00,M15,2026-04-23,2026-W17,2026-04,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4718.15,True,LOW,122.6307,charts/sample_280.svg,examples/sample_280.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-23T08:15:00+00:00,2026-04-23T12:45:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4718.15,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,338.4,66.3,16.0,False,True,True,
sample_281,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-26T14:45:00+00:00,2026-02-26T19:15:00+00:00,2026-02-26T16:15:00+00:00,M15,2026-02-26,2026-W09,2026-02,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,5170.0,True,MID,141.8543,charts/sample_281.svg,examples/sample_281.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-26T14:45:00+00:00,2026-02-26T19:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5170.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,228.3,393.5,90.0,False,True,True,
sample_282,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-26T08:15:00+00:00,2026-02-26T12:45:00+00:00,2026-02-26T09:45:00+00:00,M15,2026-02-26,2026-W09,2026-02,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5182.22,True,MID,141.8543,charts/sample_282.svg,examples/sample_282.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-26T08:15:00+00:00,2026-02-26T12:45:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5182.22,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,86.3,162.5,,False,True,True,
sample_283,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-25T06:45:00+00:00,2026-03-25T11:15:00+00:00,2026-03-25T08:15:00+00:00,M15,2026-03-25,2026-W13,2026-03,LONDON_OPEN,ROUND_LEVEL,ROUND_LEVEL,HIGH,4550.0,True,MID,174.8607,charts/sample_283.svg,examples/sample_283.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-25T06:45:00+00:00,2026-03-25T11:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LONDON_OPEN_CONTEXT|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4550.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,178.6,222.0,62.0,False,True,True,
sample_284,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-25T11:30:00+00:00,2026-03-25T16:00:00+00:00,2026-03-25T13:00:00+00:00,M15,2026-03-25,2026-W13,2026-03,NEW_YORK,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4562.49,True,MID,174.8607,charts/sample_284.svg,examples/sample_284.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-25T11:30:00+00:00,2026-03-25T16:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_285,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-04-24T04:30:00+00:00,2026-04-24T09:00:00+00:00,2026-04-24T06:00:00+00:00,M15,2026-04-24,2026-W17,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4670.0,True,LOW,111.3936,charts/sample_285.svg,examples/sample_285.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-24T04:30:00+00:00,2026-04-24T09:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,LONG,4670.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,180.8,122.6,150.0,False,True,True,
